"CaseID","Survey","Age","Sex","HispanicLatino","Race","Race_1","Race_2","Race_3","Race_4","Race_5","Race_6"
"Survey1Adult000762","S1",22,1,1,"Choose one or more races that you consider yourself to be. - Another race. (please specify)",0,0,0,0,0,1
"Survey1Adult000763","S1",47,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Adult000764","S1",30,1,1,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Adult000765","S1",27,1,0,"Choose one or more races that you consider yourself to be. - Another race. (please specify)",0,0,0,0,0,1
"Survey1Adult000766","S1",40,1,0,"Choose one or more races that you consider yourself to be. - Black or African American",0,1,0,0,0,0
"Survey1Adult000767","S1",22,1,1,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Adult000768","S1",30,1,1,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Adult000769","S1",26,1,0,"Choose one or more races that you consider yourself to be. - Black or African American",0,1,0,0,0,0
"Survey1Adult000770","S1",55,-1,0,NA,NA,NA,NA,NA,NA,NA
"Survey1Adult000771","S1",50,1,1,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Adult000772","S1",28,1,0,"Choose one or more races that you consider yourself to be. - Asian or Asian American",0,0,0,1,0,0
"Survey1Adult000773","S1",47,1,1,"Multiple races",1,0,1,0,0,0
"Survey1Adult000774","S1",39,1,1,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Adult000775","S1",27,1,1,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Adult000776","S1",33,1,0,"Choose one or more races that you consider yourself to be. - Asian or Asian American",0,0,0,1,0,0
"Survey1Adult000777","S1",27,1,0,"Multiple races",1,0,0,1,0,0
"Survey1Adult000778","S1",39,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Adult000779","S1",51,1,1,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Adult000780","S1",36,1,0,"Choose one or more races that you consider yourself to be. - Black or African American",0,1,0,0,0,0
"Survey1Adult000781","S1",19,1,0,"Choose one or more races that you consider yourself to be. - Black or African American",0,1,0,0,0,0
"Survey1Adult000782","S1",30,1,0,"Choose one or more races that you consider yourself to be. - Black or African American",0,1,0,0,0,0
"Survey1Adult000783","S1",25,1,1,"Choose one or more races that you consider yourself to be. - Asian or Asian American",0,0,0,1,0,0
"Survey1Adult000784","S1",28,1,1,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Adult000785","S1",29,1,1,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Adult000786","S1",27,-1,0,"Multiple races",1,0,1,1,0,0
"Survey1Adult000787","S1",53,1,0,"Choose one or more races that you consider yourself to be. - Black or African American",0,1,0,0,0,0
"Survey1Adult000788","S1",32,1,0,"Choose one or more races that you consider yourself to be. - Black or African American",0,1,0,0,0,0
"Survey1Adult000789","S1",25,1,1,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Adult000790","S1",32,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Adult000791","S1",30,-1,0,"Multiple races",1,0,1,0,0,0
"Survey1Adult000792","S1",25,1,0,"Choose one or more races that you consider yourself to be. - Black or African American",0,1,0,0,0,0
"Survey1Adult000793","S1",29,1,1,"Choose one or more races that you consider yourself to be. - Black or African American",0,1,0,0,0,0
"Survey1Adult000794","S1",26,1,0,"Choose one or more races that you consider yourself to be. - Black or African American",0,1,0,0,0,0
"Survey1Adult000795","S1",60,1,1,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Adult000796","S1",46,1,0,"Choose one or more races that you consider yourself to be. - Black or African American",0,1,0,0,0,0
"Survey1Adult000797","S1",59,1,0,"Choose one or more races that you consider yourself to be. - Black or African American",0,1,0,0,0,0
"Survey1Adult000798","S1",68,1,0,"Choose one or more races that you consider yourself to be. - Asian or Asian American",0,0,0,1,0,0
"Survey1Adult000799","S1",53,1,0,"Choose one or more races that you consider yourself to be. - Another race. (please specify)",0,0,0,0,0,1
"Survey1Adult000800","S1",45,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Adult000801","S1",26,1,0,"Choose one or more races that you consider yourself to be. - Black or African American",0,1,0,0,0,0
"Survey1Adult000802","S1",23,1,1,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Adult000803","S1",40,-1,1,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Adult000804","S1",35,1,0,"Choose one or more races that you consider yourself to be. - Asian or Asian American",0,0,0,1,0,0
"Survey1Adult000805","S1",20,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Adult000806","S1",53,1,0,"Choose one or more races that you consider yourself to be. - Black or African American",0,1,0,0,0,0
"Survey1Adult000807","S1",43,1,1,"Choose one or more races that you consider yourself to be. - Black or African American",0,1,0,0,0,0
"Survey1Adult000808","S1",22,1,1,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Adult000809","S1",19,1,0,"Choose one or more races that you consider yourself to be. - Black or African American",0,1,0,0,0,0
"Survey1Adult000810","S1",34,-1,0,"Choose one or more races that you consider yourself to be. - Black or African American",0,1,0,0,0,0
"Survey1Adult000811","S1",22,1,0,"Multiple races",1,0,1,0,0,0
"Survey1Adult000812","S1",53,-1,1,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Adult000813","S1",19,1,0,"Choose one or more races that you consider yourself to be. - Asian or Asian American",0,0,0,1,0,0
"Survey1Adult000814","S1",40,1,0,"Choose one or more races that you consider yourself to be. - American Indian or Alaska Native",0,0,1,0,0,0
"Survey1Adult000815","S1",41,1,1,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Adult000816","S1",41,1,1,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Adult000817","S1",53,1,1,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Adult000818","S1",33,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Adult000819","S1",48,-1,0,"Choose one or more races that you consider yourself to be. - Black or African American",0,1,0,0,0,0
"Survey1Adult000820","S1",54,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Adult000821","S1",62,-1,0,"Choose one or more races that you consider yourself to be. - Black or African American",0,1,0,0,0,0
"Survey1Adult000822","S1",42,-1,0,"Choose one or more races that you consider yourself to be. - Black or African American",0,1,0,0,0,0
"Survey1Adult000823","S1",18,-1,0,"Choose one or more races that you consider yourself to be. - Black or African American",0,1,0,0,0,0
"Survey1Adult000824","S1",78,-1,1,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Adult000825","S1",36,1,1,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Adult000826","S1",51,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Adult000827","S1",35,-1,0,"Choose one or more races that you consider yourself to be. - Black or African American",0,1,0,0,0,0
"Survey1Adult000828","S1",37,1,1,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Adult000829","S1",50,-1,0,"Choose one or more races that you consider yourself to be. - Black or African American",0,1,0,0,0,0
"Survey1Adult000830","S1",58,-1,0,"Choose one or more races that you consider yourself to be. - Black or African American",0,1,0,0,0,0
"Survey1Adult000831","S1",67,-1,0,"Choose one or more races that you consider yourself to be. - Black or African American",0,1,0,0,0,0
"Survey1Adult000832","S1",55,-1,0,"Choose one or more races that you consider yourself to be. - Black or African American",0,1,0,0,0,0
"Survey1Adult000833","S1",66,-1,0,"Choose one or more races that you consider yourself to be. - Asian or Asian American",0,0,0,1,0,0
"Survey1Adult000834","S1",50,-1,1,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Adult000835","S1",54,1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Adult000836","S1",55,-1,1,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Adult000837","S1",68,-1,0,"Multiple races",0,1,0,0,0,1
"Survey1Adult000838","S1",19,-1,0,"Choose one or more races that you consider yourself to be. - Black or African American",0,1,0,0,0,0
"Survey1Adult000839","S1",47,-1,0,"Choose one or more races that you consider yourself to be. - Black or African American",0,1,0,0,0,0
"Survey1Adult000840","S1",48,-1,0,"Choose one or more races that you consider yourself to be. - Black or African American",0,1,0,0,0,0
"Survey1Adult000841","S1",56,-1,0,"Choose one or more races that you consider yourself to be. - Black or African American",0,1,0,0,0,0
"Survey1Adult000842","S1",51,-1,0,"Choose one or more races that you consider yourself to be. - Black or African American",0,1,0,0,0,0
"Survey1Adult000843","S1",47,-1,0,"Choose one or more races that you consider yourself to be. - American Indian or Alaska Native",0,0,1,0,0,0
"Survey1Adult000844","S1",23,-1,1,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Adult000845","S1",24,-1,0,"Choose one or more races that you consider yourself to be. - Black or African American",0,1,0,0,0,0
"Survey1Adult000846","S1",57,-1,0,"Choose one or more races that you consider yourself to be. - American Indian or Alaska Native",0,0,1,0,0,0
"Survey1Adult000847","S1",63,-1,0,"Choose one or more races that you consider yourself to be. - Black or African American",0,1,0,0,0,0
"Survey1Adult000848","S1",55,-1,0,"Choose one or more races that you consider yourself to be. - Black or African American",0,1,0,0,0,0
"Survey1Adult000849","S1",49,-1,0,"Choose one or more races that you consider yourself to be. - Black or African American",0,1,0,0,0,0
"Survey1Adult000850","S1",45,-1,1,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Adult000851","S1",53,-1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Adult000852","S1",60,-1,0,"Choose one or more races that you consider yourself to be. - Black or African American",0,1,0,0,0,0
"Survey1Adult000853","S1",56,-1,0,"Choose one or more races that you consider yourself to be. - Black or African American",0,1,0,0,0,0
"Survey1Adult000854","S1",68,-1,1,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Adult000855","S1",19,-1,1,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Adult000856","S1",50,-1,0,"Choose one or more races that you consider yourself to be. - Black or African American",0,1,0,0,0,0
"Survey1Adult000857","S1",70,-1,0,"Choose one or more races that you consider yourself to be. - Black or African American",0,1,0,0,0,0
"Survey1Adult000858","S1",47,-1,0,"Choose one or more races that you consider yourself to be. - Black or African American",0,1,0,0,0,0
"Survey1Adult000859","S1",48,-1,0,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Adult000860","S1",20,-1,0,"Choose one or more races that you consider yourself to be. - Black or African American",0,1,0,0,0,0
"Survey1Adult000861","S1",23,-1,0,"Choose one or more races that you consider yourself to be. - Black or African American",0,1,0,0,0,0
"Survey1Adult000862","S1",20,-1,1,NA,NA,NA,NA,NA,NA,NA
"Survey1Adult000863","S1",56,-1,0,"Multiple races",1,0,1,0,0,0
"Survey1Adult000864","S1",55,-1,0,"Multiple races",1,0,1,0,0,0
"Survey1Adult000865","S1",62,-1,0,"Choose one or more races that you consider yourself to be. - Black or African American",0,1,0,0,0,0
"Survey1Adult000866","S1",76,-1,0,"Choose one or more races that you consider yourself to be. - Black or African American",0,1,0,0,0,0
"Survey1Adult000867","S1",55,-1,1,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Adult000868","S1",30,1,1,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Adult000869","S1",25,1,1,"Choose one or more races that you consider yourself to be. - Black or African American",0,1,0,0,0,0
"Survey1Adult000870","S1",48,1,1,"Choose one or more races that you consider yourself to be. - Black or African American",0,1,0,0,0,0
"Survey1Adult000871","S1",28,1,0,"Multiple races",1,1,1,0,0,0
"Survey1Adult000872","S1",18,1,1,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Adult000873","S1",59,1,0,"Choose one or more races that you consider yourself to be. - American Indian or Alaska Native",0,0,1,0,0,0
"Survey1Adult000874","S1",30,1,1,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Adult000875","S1",41,1,0,"Choose one or more races that you consider yourself to be. - Black or African American",0,1,0,0,0,0
"Survey1Adult000876","S1",36,1,0,"Choose one or more races that you consider yourself to be. - Black or African American",0,1,0,0,0,0
"Survey1Adult000877","S1",36,-1,1,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Adult000878","S1",57,-1,0,"Choose one or more races that you consider yourself to be. - Black or African American",0,1,0,0,0,0
"Survey1Adult000879","S1",31,-1,0,"Choose one or more races that you consider yourself to be. - American Indian or Alaska Native",0,0,1,0,0,0
"Survey1Adult000880","S1",22,1,1,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Adult000881","S1",31,1,1,"Choose one or more races that you consider yourself to be. - White or Caucasian",1,0,0,0,0,0
"Survey1Adult000882","S1",26,-1,0,"Choose one or more races that you consider yourself to be. - Black or African American",0,1,0,0,0,0
"Survey1Adult000883","S1",44,1,0,"Choose one or more races that you consider yourself to be. - Black or African American",0,1,0,0,0,0
